date,home_team,home_score,away_score,away_team,neutral,stage,tournament_name,tournament_year
2015-08-26,Arsenal de Sarandí,1,1,Independiente,False,Round of 16,Copa Sudamericana,2015
2015-09-16,Independiente,1,0,Arsenal de Sarandí,False,Round of 16,Copa Sudamericana,2015
2015-08-26,Tigre,2,5,Huracán,False,Round of 16,Copa Sudamericana,2015
2015-09-16,Huracán,1,0,Tigre,False,Round of 16,Copa Sudamericana,2015
2015-08-26,LDU de Quito,1,0,Nacional (Asunción),False,Round of 16,Copa Sudamericana,2015
2015-09-16,Nacional (Asunción),0,1,LDU de Quito,False,Round of 16,Copa Sudamericana,2015
2015-08-26,Tolima,0,1,Atlético Junior,False,Round of 16,Copa Sudamericana,2015
2015-09-17,Atlético Junior,0,2,Tolima,False,Round of 16,Copa Sudamericana,2015
2015-08-27,Deportivo La Guaira,1,1,Sportivo Luqueño,False,Round of 16,Copa Sudamericana,2015
2015-09-15,Sportivo Luqueño,4,0,Deportivo La Guaira,False,Round of 16,Copa Sudamericana,2015
2015-08-27,Nacional (Montevideo),0,2,Independiente Santa Fe,False,Round of 16,Copa Sudamericana,2015
2015-09-16,Independiente Santa Fe,0,1,Nacional (Montevideo),False,Round of 16,Copa Sudamericana,2015
2015-08-27,Belgrano (Córdoba),1,1,Lanús,False,Round of 16,Copa Sudamericana,2015
2015-09-17,Lanús,5,1,Belgrano (Córdoba),False,Round of 16,Copa Sudamericana,2015
2015-08-27,Emelec,0,0,Juventud (Las Piedras),False,Round of 16,Copa Sudamericana,2015
2015-09-17,Juventud (Las Piedras),0,0,Emelec,False,Round of 16,Copa Sudamericana,2015
2015-08-27,Universidad Católica,2,3,Libertad,False,Round of 16,Copa Sudamericana,2015
2015-09-17,Libertad,1,0,Universidad Católica,False,Round of 16,Copa Sudamericana,2015
2015-09-22,Tolima,1,1,Sportivo Luqueño,False,Round of 16,Copa Sudamericana,2015
2015-09-29,Sportivo Luqueño,1,0,Tolima,False,Round of 16,Copa Sudamericana,2015
2015-09-23,Emelec,2,1,Independiente Santa Fe,False,Round of 16,Copa Sudamericana,2015
2015-09-29,Independiente Santa Fe,1,0,Emelec,False,Round of 16,Copa Sudamericana,2015
2015-09-23,Atlético Paranaense,1,0,Brasília,False,Round of 16,Copa Sudamericana,2015
2015-09-30,Brasília,0,0,Atlético Paranaense,False,Round of 16,Copa Sudamericana,2015
2015-09-23,Independiente,1,0,Olimpia (Asunción),False,Round of 16,Copa Sudamericana,2015
2015-09-30,Olimpia (Asunción),0,0,Independiente,False,Round of 16,Copa Sudamericana,2015
2015-09-23,River Plate,2,0,LDU de Quito,False,Round of 16,Copa Sudamericana,2015
2015-09-30,LDU de Quito,1,0,River Plate,False,Round of 16,Copa Sudamericana,2015
2015-09-23,Sport Recife,1,1,Huracán,False,Round of 16,Copa Sudamericana,2015
2015-09-30,Huracán,3,0,Sport Recife,False,Round of 16,Copa Sudamericana,2015
2015-09-24,Lanús,0,0,Defensor Sporting,False,Round of 16,Copa Sudamericana,2015
2015-10-01,Defensor Sporting,0,0,Lanús,False,Round of 16,Copa Sudamericana,2015
2015-09-24,Libertad,1,1,Chapecoense,False,Round of 16,Copa Sudamericana,2015
2015-10-01,Chapecoense,1,1,Libertad,False,Round of 16,Copa Sudamericana,2015
2015-10-20,Huracán,1,0,Defensor Sporting,False,Quarterfinal,Copa Sudamericana,2015
2015-10-27,Defensor Sporting,0,0,Huracán,False,Quarterfinal,Copa Sudamericana,2015
2015-10-21,Atlético Paranaense,1,0,Sportivo Luqueño,False,Quarterfinal,Copa Sudamericana,2015
2015-10-28,Sportivo Luqueño,2,0,Atlético Paranaense,False,Quarterfinal,Copa Sudamericana,2015
2015-10-21,River Plate,3,1,Chapecoense,False,Quarterfinal,Copa Sudamericana,2015
2015-10-28,Chapecoense,2,1,River Plate,False,Quarterfinal,Copa Sudamericana,2015
2015-10-22,Independiente,0,1,Independiente Santa Fe,False,Quarterfinal,Copa Sudamericana,2015
2015-10-29,Independiente Santa Fe,1,1,Independiente,False,Quarterfinal,Copa Sudamericana,2015
2015-11-04,Sportivo Luqueño,1,1,Independiente Santa Fe,False,Semifinal,Copa Sudamericana,2015
2015-11-25,Independiente Santa Fe,0,0,Sportivo Luqueño,False,Semifinal,Copa Sudamericana,2015
2015-11-05,River Plate,0,1,Huracán,False,Semifinal,Copa Sudamericana,2015
2015-11-26,Huracán,2,2,River Plate,False,Semifinal,Copa Sudamericana,2015
2015-12-02,Huracán,0,0,Independiente Santa Fe,False,Final,Copa Sudamericana,2015
2015-12-09,Independiente Santa Fe,0,0,Huracán,False,Final,Copa Sudamericana,2015
